IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
141.147.167.102,2096,2096,true,NRT,Asia Pacific,Tokyo,202,6.92
141.147.191.132,2083,2083,true,NRT,Asia Pacific,Tokyo,267,6.92
131.186.59.232,2087,2087,true,HKG,Asia Pacific,Hong Kong,157,6.91
140.238.54.164,2095,2095,false,NRT,Asia Pacific,Tokyo,70,6.91
132.145.127.51,2087,2087,true,NRT,Asia Pacific,Tokyo,68,6.91
141.147.185.149,8443,8443,true,NRT,Asia Pacific,Tokyo,95,6.88
168.138.213.210,80,80,false,NRT,Asia Pacific,Tokyo,77,6.88
150.230.101.125,2087,2087,true,NRT,Asia Pacific,Tokyo,102,6.87
158.101.157.173,2082,2082,false,NRT,Asia Pacific,Tokyo,87,6.86
168.138.194.121,2087,2087,true,NRT,Asia Pacific,Tokyo,100,6.86
132.145.121.123,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.86
141.147.167.40,2095,2095,false,NRT,Asia Pacific,Tokyo,98,6.86
158.101.150.126,80,80,false,NRT,Asia Pacific,Tokyo,123,6.85
140.238.60.177,8443,8443,true,NRT,Asia Pacific,Tokyo,250,6.84
131.186.44.38,2052,2052,false,NRT,Asia Pacific,Tokyo,67,6.84
140.238.48.97,8880,8880,false,NRT,Asia Pacific,Tokyo,74,6.83
131.186.34.244,2083,2083,true,NRT,Asia Pacific,Tokyo,141,6.83
140.238.54.166,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.82
141.147.160.221,80,80,false,NRT,Asia Pacific,Tokyo,70,6.82
158.101.154.70,2052,2052,false,NRT,Asia Pacific,Tokyo,97,6.82
158.101.158.238,2083,2083,true,NRT,Asia Pacific,Tokyo,157,6.82
168.138.197.222,2095,2095,false,NRT,Asia Pacific,Tokyo,81,6.82
140.238.35.138,8443,8443,true,NRT,Asia Pacific,Tokyo,99,6.81
158.179.186.234,8443,8443,true,NRT,Asia Pacific,Tokyo,145,6.80
140.238.51.184,2096,2096,true,NRT,Asia Pacific,Tokyo,124,6.79
158.101.149.52,2095,2095,false,NRT,Asia Pacific,Tokyo,71,6.79
140.238.35.138,2083,2083,true,NRT,Asia Pacific,Tokyo,140,6.78
132.145.120.182,80,80,false,NRT,Asia Pacific,Tokyo,72,6.78
168.138.198.53,2052,2052,false,NRT,Asia Pacific,Tokyo,68,6.77
139.185.41.233,443,443,true,CDG,Europe,Paris,112,6.77
158.101.149.52,2082,2082,false,NRT,Asia Pacific,Tokyo,76,6.76
141.147.191.211,2086,2086,false,NRT,Asia Pacific,Tokyo,80,6.75
150.230.105.228,2052,2052,false,HKG,Asia Pacific,Hong Kong,136,6.75
131.186.63.35,80,80,false,NRT,Asia Pacific,Tokyo,73,6.74
141.147.186.210,8880,8880,false,NRT,Asia Pacific,Tokyo,71,6.74
168.138.202.169,2086,2086,false,NRT,Asia Pacific,Tokyo,71,6.74
168.138.212.184,2053,2053,true,NRT,Asia Pacific,Tokyo,72,6.73
131.186.43.207,2095,2095,false,NRT,Asia Pacific,Tokyo,70,6.72
141.147.169.131,2083,2083,true,NRT,Asia Pacific,Tokyo,191,6.71
140.238.54.184,2086,2086,false,NRT,Asia Pacific,Tokyo,74,6.71
131.186.43.107,2096,2096,true,NRT,Asia Pacific,Tokyo,147,6.71
158.101.139.42,2083,2083,true,NRT,Asia Pacific,Tokyo,97,6.71
141.147.167.44,2053,2053,true,NRT,Asia Pacific,Tokyo,144,6.71
150.230.105.228,2082,2082,false,HKG,Asia Pacific,Hong Kong,126,6.70
168.138.196.237,2053,2053,true,NRT,Asia Pacific,Tokyo,84,6.70
140.238.60.71,8080,8080,false,NRT,Asia Pacific,Tokyo,79,6.70
132.145.114.250,2083,2083,true,NRT,Asia Pacific,Tokyo,135,6.70
158.101.157.173,2083,2083,true,NRT,Asia Pacific,Tokyo,176,6.70
84.8.153.71,443,443,true,FRA,Europe,Frankfurt,190,6.70
150.230.220.232,8443,8443,true,NRT,Asia Pacific,Tokyo,84,6.69
140.83.38.243,2086,2086,false,NRT,Asia Pacific,Tokyo,71,6.69
132.145.115.17,8443,8443,true,NRT,Asia Pacific,Tokyo,70,6.67
158.101.157.173,2087,2087,true,NRT,Asia Pacific,Tokyo,91,6.67
141.147.164.123,2096,2096,true,NRT,Asia Pacific,Tokyo,116,6.65
132.145.120.182,2082,2082,false,NRT,Asia Pacific,Tokyo,68,6.64
158.101.158.238,2053,2053,true,NRT,Asia Pacific,Tokyo,188,6.64
158.101.143.49,2053,2053,true,NRT,Asia Pacific,Tokyo,144,6.63
158.101.150.126,2087,2087,true,NRT,Asia Pacific,Tokyo,99,6.63
158.101.133.129,2087,2087,true,NRT,Asia Pacific,Tokyo,158,6.63
143.47.248.240,443,443,true,FRA,Europe,Frankfurt,279,6.62
168.138.196.164,8080,8080,false,HKG,Asia Pacific,Hong Kong,124,6.62
150.230.219.168,2086,2086,false,NRT,Asia Pacific,Tokyo,73,6.61
204.216.105.106,8443,8443,true,YUL,North America,Montréal,264,6.61
158.179.186.234,2082,2082,false,NRT,Asia Pacific,Tokyo,70,6.60
132.226.5.76,2083,2083,true,NRT,Asia Pacific,Tokyo,81,6.60
168.138.211.188,2053,2053,true,HKG,Asia Pacific,Hong Kong,153,6.60
141.147.189.23,2086,2086,false,NRT,Asia Pacific,Tokyo,80,6.60
158.101.145.246,2086,2086,false,NRT,Asia Pacific,Tokyo,112,6.59
143.47.239.171,443,443,true,FRA,Europe,Frankfurt,255,6.59
158.179.183.2,2083,2083,true,NRT,Asia Pacific,Tokyo,211,6.59
158.179.186.251,2083,2083,true,NRT,Asia Pacific,Tokyo,107,6.59
132.145.123.14,2087,2087,true,NRT,Asia Pacific,Tokyo,70,6.58
168.138.200.155,2053,2053,true,NRT,Asia Pacific,Tokyo,88,6.58
141.147.179.64,8443,8443,true,NRT,Asia Pacific,Tokyo,102,6.57
168.138.195.31,2087,2087,true,NRT,Asia Pacific,Tokyo,70,6.57
141.147.169.195,2095,2095,false,NRT,Asia Pacific,Tokyo,83,6.57
168.138.202.145,2086,2086,false,NRT,Asia Pacific,Tokyo,74,6.57
131.186.37.191,2087,2087,true,NRT,Asia Pacific,Tokyo,117,6.57
140.238.60.71,2095,2095,false,NRT,Asia Pacific,Tokyo,71,6.55
158.101.133.129,2083,2083,true,NRT,Asia Pacific,Tokyo,147,6.55
141.147.189.242,2087,2087,true,NRT,Asia Pacific,Tokyo,218,6.54
150.230.107.197,8443,8443,true,NRT,Asia Pacific,Tokyo,147,6.54
132.145.120.115,8443,8443,true,NRT,Asia Pacific,Tokyo,76,6.51
158.101.146.203,8080,8080,false,NRT,Asia Pacific,Tokyo,122,6.51
150.230.219.168,80,80,false,NRT,Asia Pacific,Tokyo,78,6.50
158.179.190.253,2087,2087,true,NRT,Asia Pacific,Tokyo,178,6.50
168.138.192.185,8443,8443,true,NRT,Asia Pacific,Tokyo,77,6.50
140.238.54.182,2082,2082,false,NRT,Asia Pacific,Tokyo,70,6.50
132.226.5.76,2087,2087,true,NRT,Asia Pacific,Tokyo,76,6.50
140.238.50.32,2052,2052,false,NRT,Asia Pacific,Tokyo,72,6.50
140.238.60.71,2086,2086,false,NRT,Asia Pacific,Tokyo,71,6.50
131.186.37.49,2083,2083,true,NRT,Asia Pacific,Tokyo,72,6.49
158.101.149.81,2053,2053,true,NRT,Asia Pacific,Tokyo,105,6.49
168.138.207.64,2087,2087,true,NRT,Asia Pacific,Tokyo,98,6.48
141.145.199.188,443,443,true,CDG,Europe,Paris,248,6.48
141.147.186.210,2087,2087,true,NRT,Asia Pacific,Tokyo,118,6.47
150.230.105.228,2053,2053,true,HKG,Asia Pacific,Hong Kong,123,6.47
168.138.214.62,2087,2087,true,NRT,Asia Pacific,Tokyo,71,6.47
132.145.121.247,2087,2087,true,NRT,Asia Pacific,Tokyo,160,6.47
140.238.46.138,2052,2052,false,NRT,Asia Pacific,Tokyo,72,6.46
131.186.59.94,2052,2052,false,NRT,Asia Pacific,Tokyo,71,6.46
131.186.43.207,2083,2083,true,NRT,Asia Pacific,Tokyo,122,6.46
150.230.107.94,8080,8080,false,NRT,Asia Pacific,Tokyo,83,6.45
140.238.61.224,2096,2096,true,NRT,Asia Pacific,Tokyo,122,6.45
141.147.164.54,2052,2052,false,NRT,Asia Pacific,Tokyo,71,6.45
141.147.189.242,2052,2052,false,NRT,Asia Pacific,Tokyo,70,6.45
168.138.200.159,2083,2083,true,NRT,Asia Pacific,Tokyo,75,6.44
150.230.107.94,2053,2053,true,NRT,Asia Pacific,Tokyo,86,6.44
168.138.194.121,2053,2053,true,NRT,Asia Pacific,Tokyo,77,6.43
131.186.63.184,2053,2053,true,NRT,Asia Pacific,Tokyo,111,6.43
158.101.148.221,2052,2052,false,HKG,Asia Pacific,Hong Kong,151,6.42
168.138.208.164,2053,2053,true,NRT,Asia Pacific,Tokyo,86,6.41
158.101.155.246,2083,2083,true,NRT,Asia Pacific,Tokyo,266,6.41
131.186.34.11,2087,2087,true,NRT,Asia Pacific,Tokyo,123,6.40
141.147.181.148,8880,8880,false,NRT,Asia Pacific,Tokyo,70,6.40
158.101.155.115,2086,2086,false,NRT,Asia Pacific,Tokyo,74,6.40
158.179.186.234,2087,2087,true,NRT,Asia Pacific,Tokyo,125,6.39
158.101.147.4,2053,2053,true,NRT,Asia Pacific,Tokyo,143,6.39
158.101.146.160,2083,2083,true,NRT,Asia Pacific,Tokyo,94,6.39
140.238.62.12,2083,2083,true,NRT,Asia Pacific,Tokyo,166,6.38
131.186.58.151,2096,2096,true,NRT,Asia Pacific,Tokyo,182,6.37
158.179.186.138,2087,2087,true,NRT,Asia Pacific,Tokyo,152,6.36
168.138.212.40,2087,2087,true,NRT,Asia Pacific,Tokyo,69,6.36
141.147.191.132,8443,8443,true,NRT,Asia Pacific,Tokyo,205,6.36
132.145.121.34,2087,2087,true,NRT,Asia Pacific,Tokyo,114,6.35
131.186.38.135,8880,8880,false,NRT,Asia Pacific,Tokyo,72,6.35
158.101.144.34,2082,2082,false,NRT,Asia Pacific,Tokyo,69,6.32
141.147.181.148,2096,2096,true,NRT,Asia Pacific,Tokyo,181,6.31
132.145.121.123,2087,2087,true,NRT,Asia Pacific,Tokyo,208,6.30
132.145.125.165,80,80,false,NRT,Asia Pacific,Tokyo,73,6.30
158.101.142.103,2053,2053,true,NRT,Asia Pacific,Tokyo,166,6.29
141.147.191.132,8880,8880,false,NRT,Asia Pacific,Tokyo,72,6.29
141.147.182.70,2087,2087,true,NRT,Asia Pacific,Tokyo,107,6.28
132.145.121.175,2083,2083,true,NRT,Asia Pacific,Tokyo,86,6.27
132.145.121.123,2053,2053,true,NRT,Asia Pacific,Tokyo,123,6.27
150.230.109.138,8080,8080,false,NRT,Asia Pacific,Tokyo,70,6.27
141.147.182.70,2095,2095,false,NRT,Asia Pacific,Tokyo,71,6.27
141.147.169.131,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.27
140.83.35.10,2095,2095,false,NRT,Asia Pacific,Tokyo,70,6.27
193.123.69.3,8443,443,true,MXP,Europe,Milan,75,6.26
168.138.215.188,8880,8880,false,NRT,Asia Pacific,Tokyo,69,6.26
158.101.155.246,2053,2053,true,NRT,Asia Pacific,Tokyo,115,6.25
158.101.143.49,2087,2087,true,NRT,Asia Pacific,Tokyo,243,6.24
158.180.230.155,2095,443,true,MRS,Europe,Marseille,251,6.24
158.101.140.255,2087,2087,true,NRT,Asia Pacific,Tokyo,151,6.24
168.138.206.68,2095,2095,false,NRT,Asia Pacific,Tokyo,71,6.24
131.186.61.45,2083,2083,true,NRT,Asia Pacific,Tokyo,99,6.24
158.101.145.246,8443,8443,true,NRT,Asia Pacific,Tokyo,85,6.23
140.238.41.253,80,80,false,NRT,Asia Pacific,Tokyo,70,6.23
158.101.155.158,80,80,false,NRT,Asia Pacific,Tokyo,98,6.23
131.186.38.135,2053,2053,true,NRT,Asia Pacific,Tokyo,109,6.22
140.238.60.71,2083,2083,true,NRT,Asia Pacific,Tokyo,106,6.22
141.147.166.95,2083,2083,true,NRT,Asia Pacific,Tokyo,195,6.21
141.147.179.64,2096,2096,true,NRT,Asia Pacific,Tokyo,237,6.20
158.101.149.122,2087,2087,true,NRT,Asia Pacific,Tokyo,162,6.20
140.238.54.149,2096,2096,true,NRT,Asia Pacific,Tokyo,101,6.19
140.83.53.190,443,443,true,KIX,Asia Pacific,Osaka,97,6.19
158.101.155.115,2083,2083,true,NRT,Asia Pacific,Tokyo,143,6.19
150.230.222.185,2052,2052,false,NRT,Asia Pacific,Tokyo,71,6.18
158.101.136.239,8880,8880,false,NRT,Asia Pacific,Tokyo,70,6.17
131.186.56.188,2087,2087,true,NRT,Asia Pacific,Tokyo,70,6.17
158.101.144.189,2053,2053,true,NRT,Asia Pacific,Tokyo,211,6.17
168.138.202.169,2053,2053,true,NRT,Asia Pacific,Tokyo,90,6.16
158.179.188.175,2087,2087,true,NRT,Asia Pacific,Tokyo,103,6.16
140.238.48.97,2083,2083,true,NRT,Asia Pacific,Tokyo,84,6.15
141.147.165.179,80,80,false,NRT,Asia Pacific,Tokyo,74,6.15
168.138.213.116,2087,2087,true,NRT,Asia Pacific,Tokyo,82,6.14
168.138.211.188,2082,2082,false,HKG,Asia Pacific,Hong Kong,126,6.13
141.147.191.211,2083,2083,true,NRT,Asia Pacific,Tokyo,109,6.13
158.101.149.71,8443,8443,true,NRT,Asia Pacific,Tokyo,233,6.13
140.83.37.200,2086,2086,false,NRT,Asia Pacific,Tokyo,71,6.12
158.101.146.203,2096,2096,true,NRT,Asia Pacific,Tokyo,184,6.12
141.147.167.102,2053,2053,true,NRT,Asia Pacific,Tokyo,168,6.11
168.138.192.185,2096,2096,true,NRT,Asia Pacific,Tokyo,146,6.10
168.138.197.222,2053,2053,true,NRT,Asia Pacific,Tokyo,117,6.10
131.186.46.75,2096,2096,true,NRT,Asia Pacific,Tokyo,134,6.10
141.147.169.131,2095,2095,false,NRT,Asia Pacific,Tokyo,71,6.09
141.147.164.153,8443,8443,true,NRT,Asia Pacific,Tokyo,118,6.09
140.238.39.21,2052,2052,false,NRT,Asia Pacific,Tokyo,75,6.08
132.226.5.76,2082,2082,false,NRT,Asia Pacific,Tokyo,71,6.08
141.147.167.44,2096,2096,true,NRT,Asia Pacific,Tokyo,201,6.08
140.238.36.248,2053,2053,true,NRT,Asia Pacific,Tokyo,202,6.08
131.186.58.151,2083,2083,true,NRT,Asia Pacific,Tokyo,84,6.07
138.3.218.160,2053,2053,true,NRT,Asia Pacific,Tokyo,110,6.07
158.101.131.218,2053,2053,true,NRT,Asia Pacific,Tokyo,127,6.07
168.138.194.121,2096,2096,true,NRT,Asia Pacific,Tokyo,71,6.06
158.101.159.181,2087,2087,true,NRT,Asia Pacific,Tokyo,181,6.05
158.178.224.243,8443,8443,true,SIN,Asia Pacific,Singapore,23,6.05
138.3.214.43,8080,8080,false,NRT,Asia Pacific,Tokyo,72,6.05
168.138.195.31,2053,2053,true,NRT,Asia Pacific,Tokyo,73,6.04
140.238.32.184,2083,2083,true,NRT,Asia Pacific,Tokyo,125,6.04
158.101.149.81,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.04
158.179.186.138,8080,8080,false,NRT,Asia Pacific,Tokyo,72,6.03
138.3.223.70,2053,2053,true,NRT,Asia Pacific,Tokyo,111,6.03
141.147.182.70,8080,8080,false,NRT,Asia Pacific,Tokyo,69,6.03
138.3.215.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,130,6.02
132.145.117.216,2052,2052,false,NRT,Asia Pacific,Tokyo,73,6.02
158.180.24.172,443,443,true,CDG,Europe,Paris,260,6.02
158.179.186.251,2095,2095,false,NRT,Asia Pacific,Tokyo,75,6.00
158.179.186.138,2086,2086,false,NRT,Asia Pacific,Tokyo,71,6.00
141.147.185.149,2082,2082,false,NRT,Asia Pacific,Tokyo,68,5.99
138.3.217.39,8443,8443,true,NRT,Asia Pacific,Tokyo,74,5.99
150.230.105.53,2053,2053,true,NRT,Asia Pacific,Tokyo,78,5.98
138.3.214.43,8880,8880,false,NRT,Asia Pacific,Tokyo,69,5.98
141.147.166.189,8443,8443,true,NRT,Asia Pacific,Tokyo,87,5.98
141.147.160.86,2086,2086,false,NRT,Asia Pacific,Tokyo,71,5.98
141.147.191.211,2096,2096,true,NRT,Asia Pacific,Tokyo,168,5.97
140.83.35.10,8080,8080,false,NRT,Asia Pacific,Tokyo,79,5.97
168.138.207.64,2096,2096,true,NRT,Asia Pacific,Tokyo,87,5.96
158.179.178.142,2083,2083,true,NRT,Asia Pacific,Tokyo,73,5.95
140.238.32.238,8880,8880,false,NRT,Asia Pacific,Tokyo,78,5.94
141.147.183.96,8443,8443,true,NRT,Asia Pacific,Tokyo,173,5.94
141.147.174.7,2087,2087,true,NRT,Asia Pacific,Tokyo,225,5.93
131.186.61.45,8443,8443,true,NRT,Asia Pacific,Tokyo,133,5.92
140.238.39.33,2052,2052,false,NRT,Asia Pacific,Tokyo,70,5.92
131.186.60.162,2082,2082,false,NRT,Asia Pacific,Tokyo,70,5.91
141.147.174.190,2053,2053,true,NRT,Asia Pacific,Tokyo,171,5.91
150.230.222.185,8080,8080,false,NRT,Asia Pacific,Tokyo,68,5.91
140.238.32.112,8080,8080,false,NRT,Asia Pacific,Tokyo,71,5.88
143.47.243.144,8443,443,true,LHR,Europe,London,199,5.88
132.226.14.155,2095,2095,false,NRT,Asia Pacific,Tokyo,71,5.88
158.101.146.160,2053,2053,true,NRT,Asia Pacific,Tokyo,170,5.87
158.101.145.246,2087,2087,true,NRT,Asia Pacific,Tokyo,115,5.87
141.147.178.202,2086,2086,false,NRT,Asia Pacific,Tokyo,72,5.87
138.3.212.162,2095,2095,false,NRT,Asia Pacific,Tokyo,69,5.86
158.101.157.173,2095,2095,false,NRT,Asia Pacific,Tokyo,88,5.86
140.238.33.165,80,80,false,NRT,Asia Pacific,Tokyo,69,5.86
141.147.176.200,2052,2052,false,NRT,Asia Pacific,Tokyo,70,5.85
131.186.40.31,2053,2053,true,HKG,Asia Pacific,Hong Kong,137,5.85
158.101.144.34,8880,8880,false,NRT,Asia Pacific,Tokyo,81,5.84
158.101.137.74,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.84
131.186.43.207,2087,2087,true,NRT,Asia Pacific,Tokyo,105,5.82
168.138.196.164,80,80,false,HKG,Asia Pacific,Hong Kong,121,5.82
158.101.158.238,2087,2087,true,NRT,Asia Pacific,Tokyo,190,5.81
150.230.217.63,8880,8880,false,NRT,Asia Pacific,Tokyo,70,5.81
140.238.53.190,8080,8080,false,NRT,Asia Pacific,Tokyo,75,5.81
158.101.149.122,8080,8080,false,NRT,Asia Pacific,Tokyo,72,5.80
140.238.39.87,2053,2053,true,NRT,Asia Pacific,Tokyo,127,5.80
138.3.223.70,2096,2096,true,NRT,Asia Pacific,Tokyo,70,5.80
168.138.198.202,2083,2083,true,NRT,Asia Pacific,Tokyo,129,5.80
131.186.59.232,2082,2082,false,HKG,Asia Pacific,Hong Kong,132,5.78
131.186.63.35,2083,2083,true,NRT,Asia Pacific,Tokyo,145,5.78
140.238.52.141,2095,2095,false,NRT,Asia Pacific,Tokyo,74,5.77
158.101.140.154,2096,2096,true,NRT,Asia Pacific,Tokyo,110,5.76
158.101.149.52,2096,2096,true,NRT,Asia Pacific,Tokyo,105,5.75
138.3.215.11,80,80,false,HKG,Asia Pacific,Hong Kong,127,5.75
168.138.196.164,2087,2087,true,HKG,Asia Pacific,Hong Kong,141,5.75
140.238.50.32,2087,2087,true,NRT,Asia Pacific,Tokyo,74,5.75
158.179.178.145,8443,8443,true,NRT,Asia Pacific,Tokyo,108,5.74
141.147.166.95,2053,2053,true,NRT,Asia Pacific,Tokyo,232,5.72
141.147.178.202,2053,2053,true,NRT,Asia Pacific,Tokyo,138,5.71
158.101.142.103,8080,8080,false,NRT,Asia Pacific,Tokyo,83,5.71
140.238.39.21,2083,2083,true,NRT,Asia Pacific,Tokyo,105,5.71
141.147.182.70,8880,8880,false,NRT,Asia Pacific,Tokyo,68,5.71
141.147.182.70,80,80,false,NRT,Asia Pacific,Tokyo,76,5.71
158.101.150.126,2052,2052,false,NRT,Asia Pacific,Tokyo,72,5.69
168.138.46.67,443,443,true,KIX,Asia Pacific,Osaka,84,5.69
150.230.105.228,2087,2087,true,HKG,Asia Pacific,Hong Kong,231,5.68
131.186.38.135,8443,8443,true,NRT,Asia Pacific,Tokyo,158,5.67
138.3.215.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,133,5.67
141.147.162.204,2053,2053,true,NRT,Asia Pacific,Tokyo,244,5.66
168.138.213.116,2083,2083,true,NRT,Asia Pacific,Tokyo,71,5.65
168.138.205.38,8443,8443,true,NRT,Asia Pacific,Tokyo,71,5.65
158.101.159.181,2053,2053,true,NRT,Asia Pacific,Tokyo,199,5.65
131.186.40.31,8443,8443,true,HKG,Asia Pacific,Hong Kong,180,5.65
132.145.54.84,2053,443,true,LHR,Europe,London,192,5.64
141.147.182.76,2087,2087,true,NRT,Asia Pacific,Tokyo,101,5.64
158.179.186.123,2087,2087,true,HKG,Asia Pacific,Hong Kong,128,5.64
132.145.121.125,80,80,false,NRT,Asia Pacific,Tokyo,70,5.63
131.186.44.38,2053,2053,true,NRT,Asia Pacific,Tokyo,105,5.63
131.186.59.94,2083,2083,true,NRT,Asia Pacific,Tokyo,110,5.63
131.186.59.232,8443,8443,true,HKG,Asia Pacific,Hong Kong,186,5.62
158.101.140.255,8080,8080,false,NRT,Asia Pacific,Tokyo,73,5.62
131.186.41.82,8443,8443,true,NRT,Asia Pacific,Tokyo,185,5.61
158.179.186.123,2086,2086,false,HKG,Asia Pacific,Hong Kong,133,5.61
168.138.47.238,8443,80,false,KIX,Asia Pacific,Osaka,86,5.61
140.238.36.216,2095,2095,false,NRT,Asia Pacific,Tokyo,69,5.61
141.147.162.71,2083,2083,true,NRT,Asia Pacific,Tokyo,207,5.61
140.238.39.87,2087,2087,true,NRT,Asia Pacific,Tokyo,130,5.61
158.101.147.4,2052,2052,false,NRT,Asia Pacific,Tokyo,70,5.60
158.101.155.158,2095,2095,false,NRT,Asia Pacific,Tokyo,71,5.59
140.238.33.94,2052,2052,false,NRT,Asia Pacific,Tokyo,71,5.58
140.238.35.195,2086,2086,false,NRT,Asia Pacific,Tokyo,72,5.57
138.3.215.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,185,5.57
140.238.53.190,2053,2053,true,NRT,Asia Pacific,Tokyo,117,5.56
150.230.109.138,2087,2087,true,NRT,Asia Pacific,Tokyo,113,5.55
132.226.5.21,2052,2052,false,NRT,Asia Pacific,Tokyo,74,5.55
158.179.186.123,80,80,false,HKG,Asia Pacific,Hong Kong,126,5.54
140.83.38.243,2052,2052,false,NRT,Asia Pacific,Tokyo,70,5.53
158.101.143.49,2082,2082,false,NRT,Asia Pacific,Tokyo,73,5.52
141.147.165.179,2053,2053,true,NRT,Asia Pacific,Tokyo,113,5.51
138.3.217.39,2082,2082,false,NRT,Asia Pacific,Tokyo,70,5.51
132.145.54.84,8443,443,true,LHR,Europe,London,181,5.51
158.101.155.246,2087,2087,true,NRT,Asia Pacific,Tokyo,109,5.51
141.147.178.135,2052,2052,false,HKG,Asia Pacific,Hong Kong,128,5.48
131.186.60.162,8080,8080,false,NRT,Asia Pacific,Tokyo,70,5.48
141.147.168.159,2082,2082,false,NRT,Asia Pacific,Tokyo,68,5.47
158.101.137.96,2052,2052,false,NRT,Asia Pacific,Tokyo,75,5.47
131.186.41.82,2096,2096,true,NRT,Asia Pacific,Tokyo,132,5.47
168.138.212.175,8443,8443,true,NRT,Asia Pacific,Tokyo,96,5.47
149.130.218.26,443,443,true,ORD,North America,Chicago,210,5.46
131.186.40.31,2082,2082,false,HKG,Asia Pacific,Hong Kong,126,5.46
158.179.188.95,80,80,false,NRT,Asia Pacific,Tokyo,69,5.46
158.179.180.109,2082,2082,false,NRT,Asia Pacific,Tokyo,81,5.45
131.186.37.69,2053,2053,true,NRT,Asia Pacific,Tokyo,111,5.44
141.147.160.221,2053,2053,true,NRT,Asia Pacific,Tokyo,100,5.43
158.179.190.253,8880,8880,false,NRT,Asia Pacific,Tokyo,81,5.43
138.3.222.33,443,443,true,NRT,Asia Pacific,Tokyo,115,5.43
141.147.168.13,2053,2053,true,NRT,Asia Pacific,Tokyo,185,5.42
131.186.46.75,2095,2095,false,NRT,Asia Pacific,Tokyo,69,5.41
140.238.48.45,8443,8443,true,NRT,Asia Pacific,Tokyo,71,5.41
132.145.117.216,2083,2083,true,NRT,Asia Pacific,Tokyo,121,5.41
150.230.63.93,443,443,true,KIX,Asia Pacific,Osaka,80,5.41
141.147.167.102,2087,2087,true,NRT,Asia Pacific,Tokyo,187,5.41
131.186.47.223,2087,2087,true,NRT,Asia Pacific,Tokyo,201,5.40
168.138.200.155,2087,2087,true,NRT,Asia Pacific,Tokyo,71,5.39
140.238.54.182,2086,2086,false,NRT,Asia Pacific,Tokyo,69,5.38
168.138.209.84,8443,8443,true,NRT,Asia Pacific,Tokyo,81,5.37
168.138.211.188,8080,8080,false,HKG,Asia Pacific,Hong Kong,130,5.36
140.238.32.184,2053,2053,true,NRT,Asia Pacific,Tokyo,80,5.36
140.238.38.245,2053,2053,true,NRT,Asia Pacific,Tokyo,117,5.35
140.238.62.12,8880,8880,false,NRT,Asia Pacific,Tokyo,68,5.35
140.238.59.255,2087,2087,true,NRT,Asia Pacific,Tokyo,88,5.34
141.147.169.131,2052,2052,false,NRT,Asia Pacific,Tokyo,99,5.33
140.83.35.198,2087,2087,true,NRT,Asia Pacific,Tokyo,70,5.32
193.123.69.3,2087,443,true,CDG,Europe,Paris,89,5.31
152.69.227.103,443,0,true,ICN,Asia Pacific,Seoul,91,5.31
132.226.5.102,8880,8880,false,NRT,Asia Pacific,Tokyo,71,5.30
141.147.169.195,2087,2087,true,NRT,Asia Pacific,Tokyo,133,5.29
158.179.189.235,2095,2095,false,NRT,Asia Pacific,Tokyo,70,5.29
141.147.166.95,80,80,false,NRT,Asia Pacific,Tokyo,70,5.29
140.238.61.78,8443,8443,true,NRT,Asia Pacific,Tokyo,100,5.28
141.147.160.221,8443,8443,true,NRT,Asia Pacific,Tokyo,187,5.28
158.101.148.221,2082,2082,false,HKG,Asia Pacific,Hong Kong,133,5.28
140.238.61.224,2087,2087,true,NRT,Asia Pacific,Tokyo,142,5.28
158.101.146.160,2096,2096,true,NRT,Asia Pacific,Tokyo,162,5.28
138.3.211.101,8080,8080,false,NRT,Asia Pacific,Tokyo,75,5.27
168.138.202.169,2087,2087,true,NRT,Asia Pacific,Tokyo,87,5.26
140.238.61.78,8080,8080,false,NRT,Asia Pacific,Tokyo,69,5.26
132.226.14.31,8080,8080,false,NRT,Asia Pacific,Tokyo,69,5.26
158.101.148.221,80,80,false,HKG,Asia Pacific,Hong Kong,157,5.25
140.238.53.190,2083,2083,true,NRT,Asia Pacific,Tokyo,109,5.25
152.69.200.206,443,0,true,HKG,Asia Pacific,Hong Kong,100,5.25
158.101.149.81,2082,2082,false,NRT,Asia Pacific,Tokyo,72,5.24
141.147.186.210,8443,8443,true,NRT,Asia Pacific,Tokyo,255,5.23
138.3.215.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,133,5.22
150.230.105.228,8080,8080,false,HKG,Asia Pacific,Hong Kong,128,5.22
158.101.154.70,8080,8080,false,NRT,Asia Pacific,Tokyo,117,5.21
158.101.148.221,8880,8880,false,HKG,Asia Pacific,Hong Kong,129,5.21
158.101.149.52,8080,8080,false,NRT,Asia Pacific,Tokyo,69,5.21
141.147.160.86,8443,8443,true,NRT,Asia Pacific,Tokyo,170,5.21
